gene	value_1	value_2	log2(fold_change)	p_value
MSI1	9.20574	8.09467	-0.18556	0.18075
TRIAP1	48.4383	37.1792	-0.381652	0.0041
SRSF9	215.26	223.161	0.0520091	0.6913
LOC100506668	4.23398	4.35246	0.0398171	0.93725
COQ5	26.218	26.0915	-0.0069774	0.95855
POP5	43.683	40.5684	-0.106716	0.43995
SPPL3	16.402	16.6181	0.0188835	0.88165
C12orf43	8.29793	8.05668	-0.0425666	0.77115
OASL	2.1285	2.13321	0.00318978	0.98765
CAMKK2	16.2143	18.127	0.160873	0.2122
ANAPC5	55.4611	53.4625	-0.0529484	0.6678
KDM2B	11.1706	12.3855	0.148954	0.2395
MORN3	0.595213	0.889644	0.579823	0.0896
RHOF	43.0809	58.2015	0.434008	0.0023
LOC338799	2.44339	2.69751	0.142742	0.4876
HPD	0.665708	2.1667	1.70254	5e-05
DIABLO	23.5369	24.5171	0.0588635	0.6511
VPS33A	12.5289	13.53	0.110894	0.4097
CLIP1	12.0085	13.774	0.197892	0.115
ZCCHC8	5.97935	5.62015	-0.0893803	0.52465
RSRC2	29.277	28.3533	-0.046255	0.72145
VPS37B	28.0097	29.6647	0.0828213	0.5106
ABCB9	3.90112	3.68971	-0.080383	0.59215
PITPNM2	2.91858	3.2658	0.162169	0.2405
MPHOSPH9	7.93549	7.91347	-0.00400839	0.9778
CDK2AP1	134.735	164.145	0.284845	0.01775
SBNO1	13.4232	11.6664	-0.202376	0.10215
RILPL2	11.0716	11.2748	0.026231	0.8582
RILPL1	3.92145	3.86803	-0.019787	0.8972
EIF2B1	24.2103	23.2257	-0.0599035	0.6491
CCDC92	8.29649	9.10828	0.134677	0.3704
NCOR2	14.2889	17.7082	0.309523	0.01175
SCARB1	57.6821	41.5521	-0.473203	0.00015
UBC	653.435	743.004	0.185327	0.14885
DHX37	18.2776	18.7263	0.0349949	0.7753
SLC15A4	10.9069	11.5989	0.0887454	0.5162
STX2	11.5085	13.1867	0.196379	0.135
DDX51	8.46651	7.6301	-0.150066	0.25225
GALNT9	0.566563	0.630825	0.155004	0.7183
POLE	20.2214	20.3155	0.00669585	0.955
ANKLE2	19.7546	20.9511	0.0848388	0.48675
GOLGA3	11.1637	12.425	0.154432	0.25195
MPHOSPH8	18.0297	17.0586	-0.0798729	0.5212
ZMYM2	4.84606	4.13014	-0.230623	0.08405
IFT88	5.90842	5.70256	-0.0511641	0.73225
SAP18	62.7689	61.6848	-0.0251361	0.8329
MRP63	17.6445	15.0012	-0.23414	0.26045
FGF9	0.170466	1.44496	3.08348	5e-05
TNFRSF19	0.811456	0.84921	0.0656086	0.7686
SPATA13	5.97348	6.27481	0.0709992	0.5923
PABPC3	16.9026	13.876	-0.284659	0.037
NUPL1	28.2249	27.8883	-0.017309	0.8904
CDK8	15.8264	15.6301	-0.0180063	0.8996
WASF3	1.72167	0.483513	-1.83218	5e-05
RPL21	1854.35	1495.98	-0.30982	0.009
SNORA27	32.6927	18.945	-0.787152	0.48665
RASL11A	3.5436	3.14341	-0.172884	0.3722
GTF3A	64.1001	57.5689	-0.155038	0.2671
POLR1D	100.998	87.782	-0.202335	0.1378
PDX1	0.988452	0.882267	-0.163956	0.4811
PAN3	10.6596	10.7631	0.0139406	0.9179
POMP	85.4714	84.6425	-0.0140592	0.9075
USPL1	8.69078	6.81402	-0.350981	0.0104
B3GALTL	3.62859	3.73122	0.0402379	0.78695
BRCA2	2.34321	1.7572	-0.415211	0.00415
PDS5B	6.21685	5.92721	-0.0688306	0.59145
RFC3	18.7378	16.3576	-0.195995	0.1625
NBEA	1.67212	1.89901	0.183568	0.28965
RFXAP	1.85374	1.45322	-0.351187	0.0758
EXOSC8	29.5456	29.472	-0.00360048	0.9867
UFM1	19.2668	15.4023	-0.322971	0.01525
NHLRC3	2.76643	2.46327	-0.167451	0.32055
COG6	9.9646	9.09681	-0.131452	0.32665
SLC25A15	9.76591	9.29276	-0.0716465	0.6178
WBP4	15.5392	14.3605	-0.113806	0.39035
NAA16	6.79115	6.30459	-0.107253	0.46135
C13orf15	6.12342	3.63346	-0.752992	0.0003
DGKH	1.70378	1.30265	-0.387291	0.0297
AKAP11	10.6804	8.91295	-0.260987	0.03555
DNAJC15	7.6198	7.41982	-0.0383693	0.78635
LACC1	1.42643	1.30547	-0.127843	0.5675
TSC22D1-AS1	0.485401	0.677389	0.480808	0.8024
KIAA1704	11.8122	11.0614	-0.0947384	0.5236
GTF2F2	49.1385	48.9406	-0.00582413	0.96305
TPT1-AS1	6.09464	5.94996	-0.0346622	0.83515
COG3	7.95409	7.89098	-0.0114928	0.9334
LRCH1	6.0264	6.74148	0.161769	0.233
NUDT15	25.3659	25.0353	-0.0189238	0.88405
ITM2B	86.9429	86.5502	-0.0065319	0.955
RB1	20.5565	20.9177	0.0251274	0.8411
FNDC3A	20.2095	21.2473	0.0722442	0.56465
CDADC1	2.48508	1.9873	-0.322488	0.09605
SETDB2	1.8876	1.54753	-0.28659	0.07415
PHF11	4.43128	5.12478	0.209766	0.2363
KCNRG	8.55749	9.00737	0.0739175	0.6407
TRIM13	8.55749	9.00737	0.0739175	0.6407
DLEU1	22.4432	17.7939	-0.334892	0.28255
ST13P4	3.82142	3.76703	-0.0206816	0.90865
RNASEH2B	16.3386	14.7653	-0.146069	0.29765
FAM124A	1.92067	1.69245	-0.182492	0.2643
WDFY2	3.97023	4.50011	0.180739	0.2169
ALG11	11.3434	10.4901	-0.112818	0.4294
UTP14C	11.3434	10.4901	-0.112818	0.4294
CKAP2	30.9544	30.2191	-0.0346837	0.7794
HNRNPA1L2	58.8673	52.7537	-0.158195	0.1927
SUGT1	45.625	46.7228	0.0343009	0.784
TDRD3	7.30711	6.37102	-0.197777	0.1749
BORA	7.5003	6.67338	-0.168531	0.6903
PIBF1	9.03078	7.19912	-0.327031	0.31235
KLF5	32.0309	36.083	0.171855	0.1623
UCHL3	24.0682	19.2068	-0.325509	0.03315
LMO7	1.15761	1.85717	0.681957	5e-05
CLN5	12.8368	13.0695	0.0259263	0.84605
RBM26-AS1	0.798994	0.605916	-0.399067	0.15315
NDFIP2	14.5527	13.8692	-0.0694035	0.5893
MIR17	1.38632	1.08661	-0.351428	0.5424
MIR17HG	1.38632	1.08661	-0.351428	0.5424
MIR18A	1.38632	1.08661	-0.351428	0.5424
MIR19A	1.38632	1.08661	-0.351428	0.5424
MIR19B1	1.38632	1.08661	-0.351428	0.5424
MIR20A	1.38632	1.08661	-0.351428	0.5424
MIR92A1	1.38632	1.08661	-0.351428	0.5424
GPR180	4.31307	4.14826	-0.056207	0.6709
DNAJC3	19.6993	19.7668	0.00493615	0.9675
MBNL2	59.2207	40.395	-0.551925	5e-05
RAP2A	18.5355	16.3101	-0.184524	0.14215
IPO5	84.2579	73.2843	-0.201309	0.09165
FARP1	9.28994	11.3067	0.283442	0.0296
UBAC2	25.8948	24.9198	-0.0553672	0.6671
TM9SF2	102.007	103.915	0.0267313	0.8178
CLYBL	2.23495	2.05758	-0.119289	0.4341
ZIC2	11.9111	14.2836	0.262048	0.0484
PCCA	7.94948	7.79027	-0.0291874	0.8625
ITGBL1	0.31789	3.48358	3.45397	5e-05
TPP2	14.0034	12.5438	-0.158807	0.20855
BIVM	13.774	11.9472	-0.205267	0.14385
BIVM-ERCC5	13.774	11.9472	-0.205267	0.14385
ERCC5	13.774	11.9472	-0.205267	0.14385
LINC00460	1.59908	2.0358	0.348351	0.21605
ABHD13	3.78084	3.39435	-0.155573	0.28765
CARKD	15.3221	16.2266	0.0827447	0.536
ING1	11.1448	11.1998	0.00710408	0.96025
ARHGEF7	15.5282	17.1792	0.145765	0.24165
ATP11A	15.4891	17.4606	0.17285	0.1563
MCF2L	3.33499	4.0786	0.290393	0.03455
F10	2.20078	2.53298	0.202817	0.32725
CUL4A	27.6134	30.0923	0.124029	0.31435
LAMP1	114.563	132.859	0.213751	0.0739
TMCO3	25.8825	30.2849	0.226619	0.06455
TFDP1	95.8106	93.0521	-0.0421469	0.7314
FAM70B	1.92837	3.18891	0.725682	0.0033
FLJ41484	1.88094	1.60517	-0.228729	0.5559
LOC100506394	0.499544	0.695073	0.476552	0.13595
CDC16	31.2372	32.8302	0.0717543	0.5787
UPF3A	11.8277	11.1899	-0.0799685	0.55725
CHAMP1	19.9523	17.2404	-0.210759	0.0939
PSPC1	38.4908	42.2031	0.132836	0.29255
ZMYM5	5.58333	4.76647	-0.228203	0.2155
GJA3	6.38751	6.12454	-0.0606516	0.6512
GJB2	16.2936	15.639	-0.0591602	0.6535
CRYL1	16.7431	15.0181	-0.156861	0.2674
N6AMT2	9.33546	8.92991	-0.0640743	0.71845
XPO4	10.8304	9.81015	-0.142745	0.24905
LATS2	4.52073	4.75057	0.071547	0.6044
SKA3	14.0108	12.8426	-0.125602	0.60945
ZDHHC20	43.1454	47.8401	0.149013	0.22175
EFHA1	31.6676	34.0644	0.105256	0.41465
SACS	10.6995	8.67101	-0.303274	0.0136
MIPEP	13.561	11.7266	-0.209681	0.1239
PARP4	45.4152	48.4282	0.0926701	0.4455
CENPJ	5.14577	4.60889	-0.158969	0.2525
MTMR6	9.22309	9.48456	0.040331	0.75815
RNF6	18.6799	19.0568	0.0288168	0.8222
USP12	14.4951	15.6754	0.112933	0.3779
MTIF3	21.2224	17.3233	-0.292878	0.3625
LNX2	7.35489	8.05694	0.131529	0.32315
CDX2	6.50233	7.94482	0.289057	0.04585
SLC46A3	1.86158	1.60556	-0.213452	0.27495
SLC7A1	22.8294	20.1931	-0.17703	0.14265
UBL3	7.59708	7.33613	-0.0504265	0.7088
KATNAL1	4.8869	5.94861	0.283632	0.03325
HMGB1	258.503	254.533	-0.0223268	0.85475
HSPH1	72.588	96.5678	0.41181	0.00075
N4BP2L2	22.0665	20.1627	-0.130165	0.31735
STARD13	0.999236	0.571242	-0.806723	5e-05
SMAD9	1.04405	0.990938	-0.0753203	0.68925
ALG5	22.4232	20.773	-0.110281	0.4241
FAM48A	14.5213	15.1673	0.0627872	0.75935
PROSER1	17.7924	18.8917	0.0864895	0.48295
LHFP	1.39887	1.02156	-0.453484	0.05015
FOXO1	3.30082	2.65015	-0.31675	0.0307
MRPS31	20.8539	17.2756	-0.271586	0.05285
LOC100616668	1.06435	0.998908	-0.0915458	0.8678
SUGT1P3	1.06435	0.998908	-0.0915458	0.8678
ELF1	17.1183	16.4149	-0.0605353	0.63305
KBTBD6	6.85606	6.21139	-0.142463	0.28865
KBTBD7	4.93559	4.72967	-0.0614808	0.6828
MTRF1	3.75652	3.15325	-0.252559	0.1462
KIAA0564	8.74155	9.23379	0.0790329	0.56295
ENOX1	3.43834	3.24229	-0.0846965	0.60655
CCDC122	1.95785	1.75344	-0.159085	0.57005
TSC22D1	97.4177	102.804	0.0776378	0.5288
NUFIP1	8.97082	8.08389	-0.15019	0.2694
TPT1	2721.26	2397.54	-0.182718	0.14535
SNORA31	39.105	18.6522	-1.06801	0.26135
SLC25A30	10.6779	11.9053	0.15697	0.2366
ZC3H13	19.5322	20.182	0.0472114	0.6959
LCP1	0.864201	0.314998	-1.45603	5e-05
KIAA0226L	0.569588	0.374439	-0.605187	0.02515
ESD	119.548	106.319	-0.169192	0.17395
SUCLA2	23.5597	25.1401	0.0936671	0.47115
MED4	26.7718	27.3065	0.0285305	0.8306
RCBTB2	1.80873	2.21418	0.291798	0.1121
CAB39L	2.13168	2.65758	0.318126	0.05965
RCBTB1	13.367	14.5377	0.121122	0.3437
EBPL	51.2706	44.4315	-0.206549	0.12185
KPNA3	31.0918	28.2707	-0.137228	0.2602
SPRYD7	7.36815	6.73926	-0.128712	0.36385
DLEU2	1.51436	1.65744	0.130248	0.8143
INTS6	7.70261	8.1665	0.0843713	0.5666
DHRS12	1.49831	1.43894	-0.0583361	0.81375
ATP7B	2.55893	3.31421	0.373125	0.009
NEK5	1.08398	0.955632	-0.181816	0.408
NEK3	4.13426	6.0778	0.55592	0.0002
THSD1P1	2.59501	2.66889	0.0405022	0.8073
VPS36	17.5977	18.7822	0.0939838	0.4482
DIAPH3	7.72715	7.73657	0.00175851	0.99
MZT1	15.5482	13.7405	-0.178312	0.19215
DIS3	15.7153	14.2306	-0.143174	0.3426
KLF12	3.17001	3.62946	0.19527	0.14325
TBC1D4	20.5308	19.3727	-0.0837677	0.4972
COMMD6	28.0603	22.7335	-0.303714	0.02375
KCTD12	0.963526	0.504719	-0.932845	5e-05
FBXL3	12.8797	12.7264	-0.0172735	0.89645
MYCBP2	9.68469	8.71707	-0.151861	0.2092
RNF219	11.6047	10.3556	-0.164302	0.2213
RBM26	26.1475	26.1421	-0.000303142	0.99795
SPRY2	4.50054	4.39694	-0.0335959	0.8333
TGDS	12.0952	10.4627	-0.209171	0.14185
ABCC4	15.0393	14.1909	-0.0837634	0.50605
UGGT2	6.45248	5.73786	-0.169342	0.2201
STK24	34.1379	34.7089	0.0239345	0.84155
SLC15A1	1.59885	1.33059	-0.264971	0.1908
DOCK9	10.5782	15.2427	0.527024	5e-05
UBAC2-AS1	1.13375	1.06906	-0.0847567	0.92065
ZIC5	5.06403	5.0759	0.00337871	0.9799
A2LD1	2.996	2.85286	-0.0706292	0.799
TMTC4	8.24824	8.19424	-0.00947642	0.9444
TEX30	15.6554	16.439	0.0704589	0.641
KDELC1	4.69657	3.75982	-0.320945	0.3991
EFNB2	7.83876	13.1309	0.74427	5e-05
ARGLU1	41.9932	39.1803	-0.100028	0.41815
LIG4	4.55525	4.48682	-0.0218352	0.8817
IRS2	2.3317	1.9714	-0.24216	0.09775
RAB20	8.70797	8.90887	0.0329063	0.82805
CARS2	17.5433	18.7435	0.0954673	0.47215
LINC00346	2.2634	2.20573	-0.0372325	0.8005
ANKRD10	25.4808	22.0369	-0.209494	0.0983
TUBGCP3	15.6675	16.6983	0.091924	0.4652
MCF2L-AS1	0.667755	0.471601	-0.501752	0.20455
PCID2	36.9598	34.7716	-0.0880494	0.49615
GRTP1	11.779	13.801	0.228556	0.1168
ADPRHL1	7.28883	6.63411	-0.135784	0.3724
DCUN1D2	5.02871	4.13599	-0.281955	0.0652
GAS6	14.1468	19.6877	0.476821	0.00065
RASA3	6.96818	6.71994	-0.052332	0.7001
PARP2	25.4915	25.8578	0.0205826	0.87615
APEX1	188.71	176.564	-0.0959806	0.4246
PNP	36.5556	27.8091	-0.394535	0.00125
ANG	10.8341	8.9035	-0.283138	0.0958
RNASE4	10.8341	8.9035	-0.283138	0.0958
METTL17	33.3202	29.6747	-0.167163	0.1918
ARHGEF40	2.45136	2.78817	0.18574	0.2052
C14orf176	0.767621	0.434613	-0.820663	0.3256
TOX4	15.8489	16.1788	0.0297192	0.85485
ABHD4	6.30363	7.30382	0.212469	0.14515
OXA1L	100.218	88.8934	-0.172994	0.1467
MRPL52	41.8899	41.6611	-0.00789904	0.95235
MMP14	9.58313	14.3796	0.585458	5e-05
LRP10	27.4009	28.7093	0.0672972	0.59115
C14orf119	18.1269	18.4817	0.027967	0.92035
BCL2L2	92.1238	96.4332	0.0659552	0.5913
BCL2L2-PABPN1	92.1238	96.4332	0.0659552	0.5913
PABPN1	92.1238	96.4332	0.0659552	0.5913
NGDN	32.6858	34.1919	0.064988	0.62535
THTPA	4.74574	4.45759	-0.0903684	0.81745
DHRS2	5.17521	4.21413	-0.296384	0.08135
DHRS4	12.4271	12.4102	-0.00196346	0.9918
DHRS4L2	10.992	10.4791	-0.0689328	0.6447
DHRS4L1	1.18594	1.78472	0.589664	0.0269
LRRC16B	0.478531	0.332266	-0.526275	0.0355
PCK2	13.405	14.9616	0.158495	0.2342
DCAF11	20.2247	20.5156	0.0206026	0.8697
PSME1	158.164	149.784	-0.0785407	0.53735
RNF31	18.9984	19.8862	0.0658945	0.59625
IRF9	7.61192	9.57391	0.330847	0.02635
GMPR2	48.234	41.3106	-0.223539	0.0774
C14orf21	14.8657	15.3596	0.0471529	0.7251
LTB4R	5.85902	4.85274	-0.271862	0.2091
LTB4R2	5.85902	4.85274	-0.271862	0.2091
NFATC4	1.08694	0.759658	-0.516853	0.00535
KHNYN	11.0841	11.8348	0.0945464	0.53565
C14orf23	0.878067	0.721586	-0.283161	0.24125
G2E3	9.60647	9.71464	0.0161538	0.90155
SCFD1	23.4727	25.2997	0.108137	0.41135
COCH	3.37254	3.89972	0.209537	0.2828
AP4S1	2.17219	1.99919	-0.119731	0.7869
NUBPL	4.66857	4.49644	-0.0541976	0.72305
ARHGAP5	9.0466	6.29868	-0.522326	5e-05
SRP54	35.7739	38.2261	0.0956514	0.4424
FAM177A1	11.516	12.1563	0.0780619	0.56365
KIAA0391	16.8926	17.4487	0.0467293	0.73025
PSMA6	151.194	159.81	0.0799557	0.51305
BRMS1L	5.20934	5.30347	0.0258337	0.86405
PAX9	1.9297	1.59997	-0.270338	0.1497
LOC100129794	0.845568	0.785388	-0.106514	0.81045
MIPOL1	2.04813	1.81223	-0.176545	0.276
GEMIN2	9.98952	10.6943	0.0983483	0.5256
PNN	39.55	39.2878	-0.00959332	0.93725
CTAGE5	12.4757	14.0715	0.173652	0.1806
C14orf28	1.15695	1.21246	0.0676214	0.7588
FAM179B	0.630508	0.507474	-0.313181	0.1405
PRPF39	13.5742	12.1416	-0.160914	0.49165
FANCM	1.94358	1.96365	0.0148227	0.92095
LRR1	16.3436	13.8214	-0.24183	0.1097
MGAT2	16.9221	16.6881	-0.0200875	0.87815
KLHDC2	18.157	18.8394	0.0532235	0.6954
ARF6	46.3447	48.8555	0.0761159	0.5276
ATP5S	2.60999	2.21686	-0.235522	0.26345
ATL1	2.09767	2.76779	0.399945	0.032
TMX1	28.8746	24.7888	-0.220114	0.07615
FRMD6	5.71055	5.68841	-0.00560429	0.96765
GNG2	0.536962	0.544161	0.0192123	0.9428
C14orf166	115.729	106.443	-0.120669	0.32685
GPR137C	0.730103	0.998026	0.450977	0.05045
PSMC6	43.5792	49.8653	0.194396	0.1247
STYX	12.6405	11.9889	-0.0763553	0.55145
CDKN3	26.7424	29.8158	0.156948	0.27815
CGRRF1	7.71817	6.93343	-0.15469	0.36185
SAMD4A	2.76905	2.80213	0.0171334	0.90575
SOCS4	11.2146	10.395	-0.10949	0.3905
MAPK1IP1L	31.1043	29.4585	-0.0784287	0.5154
LGALS3	79.5921	88.8318	0.15845	0.2082
FBXO34	14.0448	13.5629	-0.0503723	0.70315
KTN1	63.7522	63.1652	-0.0133437	0.914
PELI2	1.98727	0.958074	-1.05258	5e-05
C14orf101	5.44669	4.50856	-0.272713	0.0553
MUDENG	12.9353	12.425	-0.0580655	0.82455
NAA30	8.84761	8.74489	-0.0168487	0.8987
ACTR10	17.954	20.0015	0.155802	0.23895
PSMA3	134.897	138.618	0.0392587	0.7742
ARID4A	4.35596	4.35198	-0.00132013	0.9922
KIAA0586	5.83244	5.41627	-0.106799	0.5109
DAAM1	4.14623	4.64586	0.164146	0.25705
JKAMP	29.5462	28.9792	-0.027956	0.8319
C14orf135	14.0849	14.7915	0.0706262	0.58285
PPM1A	9.8064	9.96914	0.0237451	0.85725
MNAT1	21.8754	23.2528	0.0880998	0.5166
SLC38A6	1.56595	1.61835	0.0474891	0.8431
PRKCH	8.28589	8.54676	0.0447206	0.73795
FLJ22447	0.275422	0.760505	1.46531	0.00415
HIF1A	71.8435	106.138	0.563017	5e-05
SNAPC1	9.62043	10.7999	0.166848	0.23595
SYNE2	5.21746	4.83275	-0.110503	0.62525
MTHFD1	69.7545	65.9779	-0.0803028	0.49635
ZBTB1	12.0673	12.1408	0.00876816	0.94605
HSPA2	2.47563	1.93188	-0.357789	0.049
PLEKHG3	9.99277	9.24124	-0.112798	0.3816
CHURC1	24.7815	23.4609	-0.0789996	0.64315
CHURC1-FNTB	24.7815	23.4609	-0.0789996	0.64315
FNTB	24.7815	23.4609	-0.0789996	0.64315
LOC100506321	0.492185	0.457754	-0.104627	0.9615
FUT8	11.871	16.8834	0.508167	5e-05
GPHN	8.53442	8.79465	0.0433338	0.742
MPP5	6.34519	7.73796	0.28629	0.0332
EIF2S1	31.5758	35.2648	0.15941	0.19585
PLEKHH1	4.23079	5.04652	0.254362	0.09705
ARG2	5.57914	6.19688	0.1515	0.6002
RAD51B	2.69549	2.96513	0.137545	0.48245
EXD2	11.0031	11.8247	0.103895	0.41685
SLC39A9	29.2134	29.5111	0.0146252	0.91305
PLEKHD1	0.947567	0.897181	-0.078828	0.7544
KIAA0247	3.5647	3.60152	0.0148249	0.9146
SRSF5	126.444	126.282	-0.00184982	0.98775
ADAM21	0.931765	0.873465	-0.0932171	0.69535
TTC9	1.19665	1.75629	0.553535	0.0018
PCNX	11.4387	10.4409	-0.13168	0.28065
SIPA1L1	13.0577	13.5721	0.0557524	0.6489
RGS6	2.63531	2.50597	-0.0726006	0.7457
DCAF4	6.01199	5.67024	-0.0844334	0.5695
RBM25	35.7645	36.2329	0.0187731	0.87965
PSEN1	9.66558	10.9602	0.181349	0.15365
PAPLN	1.49091	1.81039	0.280102	0.0748
C14orf169	3.25605	2.39235	-0.444697	0.0127
DNAL1	3.02511	3.20237	0.0821509	0.56265
PTGR2	8.61799	7.71576	-0.159543	0.27355
ZNF410	16.5459	18.2871	0.144349	0.27025
COQ6	11.2287	10.5183	-0.0942969	0.5794
C14orf45	1.68775	1.5485	-0.124229	0.68315
LIN52	6.42914	6.25827	-0.0388627	0.8002
ISCA2	20.3682	17.9687	-0.180827	0.21005
FCF1	28.5777	29.6198	0.051677	0.68035
YLPM1	13.1002	13.1759	0.00830859	0.94815
DLST	52.1169	51.8625	-0.00706096	0.9548
EIF2B2	22.42	24.2248	0.111698	0.3976
ZC2HC1C	0.699239	0.726556	0.0552891	0.8544
FOS	202.361	148.263	-0.448779	0.0005
JDP2	3.21002	3.92982	0.291884	0.0552
FLVCR2	0.54407	0.650387	0.257505	0.2965
TTLL5	7.75199	7.29174	-0.0883033	0.5132
IFT43	22.2899	20.4359	-0.125283	0.4014
C14orf118	9.25919	8.64799	-0.0985207	0.48165
ESRRB	0.820438	0.303869	-1.43294	5e-05
VASH1	7.43628	8.82534	0.247072	0.05565
KIAA1737	10.685	10.6784	-0.000890317	0.9952
TMEM63C	2.32721	1.757	-0.405485	0.0082
GSTZ1	16.7254	20.1082	0.265748	0.05445
SAMD15	0.717968	0.589387	-0.284703	0.32335
AHSA1	137.122	157.207	0.197203	0.10005
SLIRP	185.202	170.001	-0.123558	0.3525
ADCK1	4.60752	4.52277	-0.0267839	0.86435
SPATA7	4.15619	3.51769	-0.240635	0.1741
ZC3H14	23.1512	24.7079	0.0938856	0.4558
TTC8	15.1715	13.9511	-0.120984	0.3754
LOC400236	1.55922	1.99766	0.357487	0.62345
TDP1	8.8632	8.08744	-0.132144	0.333
KCNK13	2.16643	2.3709	0.130113	0.48115
PSMC1	112.459	134.191	0.254886	0.0351
CALM1	57.0785	61.7306	0.113038	0.3486
C14orf159	17.4817	17.4973	0.0012898	0.99165
CPSF2	24.1066	25.358	0.0730105	0.5557
RIN3	7.23127	7.62444	0.076381	0.5694
GOLGA5	16.5238	15.8896	-0.0564662	0.66535
C14orf109	15.7909	13.599	-0.215601	0.1805
UBR7	16.4387	16.3017	-0.0120746	0.93035
OTUB2	4.31865	4.66945	0.112674	0.43575
IFI27L1	11.9673	15.1656	0.341702	0.0483
IFI27	0.976265	1.42886	0.549525	0.1729
PPP4R4	2.23307	2.20244	-0.0199244	0.94065
SERPINA5	2.29011	2.40015	0.0677074	0.7143
SERPINA3	0.559521	0.388765	-0.525294	0.15735
DICER1-AS1	2.34408	1.90878	-0.296373	0.2865
GLRX5	58.8039	58.3199	-0.0119245	0.92765
C14orf132	1.08219	0.486085	-1.15467	5e-05
C14orf129	16.0863	16.3828	0.0263449	0.84755
AK7	1.15721	1.35294	0.225448	0.28805
PAPOLA	74.5847	70.9239	-0.0726075	0.54585
VRK1	27.1615	24.3256	-0.159087	0.2281
CCNK	31.5391	29.4865	-0.097088	0.5525
EML1	4.374	3.19163	-0.454659	0.0016
EVL	5.56953	6.12893	0.13808	0.37375
YY1	38.9903	39.2545	0.00974104	0.93875
WDR25	3.22371	3.1391	-0.0383697	0.82905
LINC00239	1.49729	1.78892	0.256732	0.4528
PPP2R5C	49.4031	47.6923	-0.0508455	0.73725
DYNC1H1	58.9812	68.5432	0.216758	0.07555
WDR20	8.45553	9.35219	0.145409	0.3095
ZNF839	5.20641	5.89965	0.18034	0.20455
TECPR2	4.04229	4.95173	0.292761	0.04925
RCOR1	12.0499	12.5577	0.059547	0.6323
TRAF3	10.3037	10.147	-0.0221108	0.86265
TNFAIP2	18.5976	23.7219	0.351102	0.0058
EIF5	45.2545	42.1317	-0.103155	0.3989
MARK3	20.2104	21.5972	0.0957456	0.4561
TRMT61A	5.70038	6.02042	0.0788063	0.58095
APOPT1	14.2822	15.7577	0.141835	0.3335
KLC1	35.4523	45.1385	0.34848	0.01785
ZFYVE21	22.1142	26.668	0.270138	0.0414
KIF26A	3.02248	2.88275	-0.0682848	0.62655
INF2	22.766	23.3525	0.036696	0.7856
ADSSL1	3.22542	4.90635	0.605164	0.00055
SIVA1	70.334	76.3714	0.118811	0.3656
ZBTB42	2.80822	3.36323	0.260192	0.09215
MGC23270	0.608905	0.937248	0.622213	0.0147
KIAA0284	12.75	14.6016	0.195631	0.11705
C14orf79	5.88658	6.32109	0.102745	0.5031
BTBD6	22.2205	25.4642	0.196577	0.41155
PACS2	10.2004	11.2246	0.138037	0.47365
MTA1	55.4175	51.5393	-0.104668	0.3863
CRIP2	28.586	35.7141	0.321186	0.0158
CRIP1	198.983	243.158	0.289245	0.02135
C14orf80	12.3647	14.4759	0.227426	0.10795
TMEM121	2.46854	3.63613	0.558748	0.00565
TTC5	9.67881	12.419	0.359642	0.0116
CCNB1IP1	40.6748	31.9233	-0.349526	0.0062
RPPH1	35.7287	6.48126	-2.46274	5e-05
TEP1	4.54851	4.33461	-0.0694919	0.59545
OSGEP	7.76252	7.01685	-0.1457	0.3468
TMEM55B	18.3428	21.9551	0.259343	0.05555
RNASE1	0.52701	0.559049	0.0851447	0.8518
NDRG2	10.993	11.4466	0.0583319	0.66625
ZNF219	9.0616	8.43921	-0.102659	0.465
LOC283624	5.19812	4.26994	-0.283775	0.0813
HNRNPC	288.821	304.447	0.0760171	0.5291
SUPT16H	89.9062	84.9583	-0.0816654	0.49395
CHD8	12.6853	13.2051	0.0579392	0.6356
RAB2B	9.67714	11.0462	0.190903	0.1621
METTL3	25.9251	26.8587	0.0510396	0.79395
DAD1	161.305	155.18	-0.0558409	0.65155
RBM23	26.266	30.8087	0.23014	0.06985
PRMT5	80.5266	77.8519	-0.0487324	0.6836
HAUS4	22.4723	23.492	0.0640176	0.63405
AJUBA	9.32734	10.2481	0.135816	0.29995
C14orf93	5.54912	5.20511	-0.0923287	0.55935
PSMB5	158.604	183.152	0.207608	0.09385
CDH24	6.92336	6.44188	-0.103989	0.45545
ACIN1	50.7841	55.95	0.13976	0.32865
SLC7A8	5.19823	3.6347	-0.516184	0.00035
HOMEZ	7.78243	8.05554	0.0497615	0.70665
PPP1R3E	0.576608	0.491281	-0.231043	0.3196
SLC22A17	2.82851	2.98152	0.0760044	0.6728
ZFHX2	0.942231	1.31197	0.477581	0.18175
AP1G2	19.0743	18.4584	-0.0473521	0.74785
JPH4	19.0743	18.4584	-0.0473521	0.74785
C14orf167	9.38819	8.65326	-0.117603	0.5002
FAM158A	15.3916	14.5961	-0.0765566	0.86855
PSME2	120.497	117.696	-0.0339417	0.7812
IPO4	31.0098	29.7354	-0.060541	0.62035
TM9SF1	22.9841	26.1504	0.186198	0.1433
CHMP4A	19.2533	21.7435	0.175479	0.19685
MDP1	213.478	230.356	0.109776	0.375
NEDD8	213.478	230.356	0.109776	0.375
NEDD8-MDP1	213.478	230.356	0.109776	0.375
